motion_hist5m_mag_max_log1p,motion_hist10m_mag_std_log1p,motion_hist5m_jerk_std_log1p,motion_hist5m_mag_std_log1p,hr_hist10m_cv_raw,hr_hist5m_cv_raw,hr_hist10m_std_raw,hr_hist5m_std_raw,minutes_since_last_hr_jump_log1p,time_hours_from_start,elapsed_minutes_log1p,motion_hist10m_mag_mean_log1p,motion_epoch_jerk_minus_hist5m_mean,motion_hist5m_mag_mean_log1p,motion_hist5m_mag_sum_log1p,motion_epoch_mag_minus_hist5m_mean,motion_hist2m_mag_std_log1p,motion_hist2m_mag_mean_log1p,hr_epoch_range_minus_hist5m_range,motion_epoch_mag_mean_log1p,hr_epoch_std_minus_hist5m_std,hr_epoch_mean_div_hist10m_mean,motion_epoch_mag_minus_hist2m_mean,hr_hist10m_mean_raw,motion_epoch_mag_max_log1p,target
0.04082295371211584,0.002185625875343308,0.05360465275983399,0.0013721280264401277,0.027147425381464488,0.020686696507017894,2.194068868233991,1.660999083327771,2.6026896854443837,3.741667,5.418320247634525,0.0020264295785421818,-0.0002512102316400214,0.0015518563063019971,3.1897327952442307,1.8159132055458162e-05,0.0012439768780228842,0.0014916198814323115,-5.0,0.001569987115484375,-0.7181900417457077,1.0187182615069759,7.848729077636601e-05,80.82051282051282,0.007193843217910113,3
0.01817482331706782,0.0018958446135033126,0.12457316609782984,0.0019394984562608767,0.12168599468794013,0.03267396367222478,7.1181017413883705,2.0894140253978115,2.0149030205422647,3.766667,5.424950105587126,0.00653667356274298,0.9806672154295406,0.006411202816852333,4.713028209773528,0.02173447982991293,0.001988848252643513,0.006421130895571197,-11.0,0.027776903367862607,-1.5894140253978115,1.1710271837865132,0.021724487846191055,58.495652173913044,0.8233304384930046,3
0.014615534751513955,0.029027914115151654,0.04116946897734106,0.001468521850514197,0.04852562068333061,0.027537662294762604,3.7503975844685984,2.0577281031497505,3.091042453358316,2.608333,5.0594253312815525,0.005886372533857756,0.015370973567432777,0.001731042146803725,3.2950114784150735,0.007577029000195018,0.0016870974322984074,0.0018167446928396786,-6.0,0.009266503299702985,-0.45772810314975065,0.9988748745645128,0.007491174292030539,77.28695652173913,0.01609396246773452,3
0.019167805293137618,0.0012448199186418795,0.06899826048998411,0.0012896500619073179,0.02735850622789744,0.030772967916903073,1.7639161314830316,1.984856461413216,3.56953269648137,6.391667,5.951943840961302,0.001779063345251029,-0.0010121910292846537,0.0018052405526172693,3.465412231146796,-0.00011264112624646935,0.0011807857456711055,0.001737696273964994,-6.0,0.0016927962656455838,-1.2365249840584278,0.9895440413441492,-4.4977088982230736e-05,64.47413793103448,0.006301090309540044,3
0.9689221278951017,0.014317469070046149,1.3722728580362495,0.01980864817245092,0.23683455848843166,0.2300348372925161,14.238780965351177,14.294445733369782,0.4054651081081644,3.35,5.308267697401205,0.004955155552259985,-0.15549390570635968,0.005984723394535285,4.644100092815161,-0.0033218142545339007,0.03079330744037012,0.008508657910666106,-39.0,0.002677266298403213,-13.400018542369866,0.8150201477340399,-0.005864106050108406,60.121212121212125,0.009414429097788304,3
0.3770260052578425,0.0716866362762245,0.3902115839053096,0.014750540685831417,0.1251583745116941,0.03693275250415144,9.446736566562764,2.486157429185894,1.8718021769015913,5.541667,5.809642925325692,0.02952958945913473,-0.060358242860493974,0.00381699240844847,4.066376657606915,-0.00212791739763026,0.01306380513687561,0.00364775953381469,-8.0,0.0016949317949900933,-0.6227674479360692,0.8766320928403198,-0.0019580517018507586,75.47826086956522,0.0064052795824152495,0
0.0116797093990022,0.0018732104125443604,0.04078352108214153,0.0010408667204788048,0.055425567785235795,0.04048522989060214,3.5255481280255663,2.503802102857469,1.252762968495368,6.75,6.0063531596017325,0.003803826808020588,-0.0004858227835219872,0.003991571128439077,4.11030360390378,9.384297776374347e-05,0.0010321056458844164,0.0040088030680471105,-5.0,0.004085035903903472,0.4636135329366735,1.0349737818607447,7.654196912056793e-05,63.608695652173914,0.007673537971038536,3
0.39155309700046104,0.010230376068057658,0.7809068721452656,0.01438440209642703,0.057131375830003585,0.07658704711593575,4.1188767473582715,5.541997261855708,0.4054651081081644,3.016667,5.204006796966899,0.008103080487907017,-0.053065479093018536,0.00791243074740265,4.787014697680869,0.000298146438349519,0.022590133149516703,0.007711715534919457,-20.0,0.008208183691886799,-4.294778132931061,0.9478257272173721,0.0005004357937455775,72.09482758620689,0.01195576352750391,1
0.0320726002651432,0.015697971159738974,0.054215011146389686,0.0014435972859364792,0.04845915917347891,0.029015276973202837,3.611850090245151,2.1471305250322867,2.1972245773362196,4.491667,5.600272172223686,0.00588273912767583,0.00013434481885149507,0.005063687534305264,4.344210337572876,0.0001009162431501228,0.0015186166810137785,0.005124071501510027,-8.0,0.005164089020347262,-1.6572325764756513,0.9982035113373492,4.0223902540719066e-05,74.53389830508475,0.009470765222574454,3
0.30424422263763035,0.008599139680525891,0.7568208322188223,0.011952898959592569,0.09614613613510103,0.08771329267783586,6.095333588711076,5.894938274923709,0.9162907318741551,2.683333,5.087596211775587,0.008546042014143974,-0.039306615784717946,0.009249524676572793,5.077106220462833,-5.934184100031027e-05,0.018430326830889753,0.011450507466296679,-14.0,0.009190727460223931,-3.780175351515456,1.0121475681158847,-0.002283223582377829,63.39655172413793,0.02186046511970021,3
0.19421896585276213,0.016799926192056478,0.11142924461877295,0.0038569996489630407,0.04746009257406337,0.04041879371720442,3.0101564189700616,2.5409035302003393,1.7047480922384253,1.658333,4.610157528494136,0.005993477340361515,-0.0020814574744040804,0.004663940729176155,4.5441520356891205,-0.00017718536389140296,0.0015362158063776709,0.004516454831301724,-8.0,0.004487564269800792,-0.9422930224294328,0.9985547076827533,-2.9020920303848147e-05,63.425,0.009819917576855818,2
0.00861607922094404,0.04353321350199363,0.042005618927730505,0.0013854032121234973,0.07177813434803972,0.04204624788849457,5.113573367055722,3.1592681161507192,1.5040773967762742,1.875,4.7318028369214575,0.007210840823473097,0.001325623954864838,0.0031813334999199775,3.8868642183821125,-6.993628189365343e-05,0.0013806966801670362,0.0031879086332354803,-10.0,0.0031116169249853806,-1.55199298931856,1.08785090438157,-7.653238789454312e-05,71.24137931034483,0.00826446996474926,3
0.00900591856972245,0.0012233039674453368,0.0622389567338544,0.0010367345736208991,0.0234069971395372,0.014421691594474333,1.4798423981177378,0.9090638845837289,2.8903717578961645,2.141667,4.863681035579735,0.001355491928429059,0.00429742036468625,0.0013188876972693273,3.1632381200745336,2.6729439250460516e-05,0.0010472886209039823,0.0013347949581005176,-6.0,0.0013455815503443812,-0.4376593637926972,0.9912126381003273,1.0801057999396905e-05,63.22222222222222,0.0062495481000314395,1
0.01836635916835477,0.010966189893264165,0.023618769046577014,0.0025475278446591785,0.03567910635377726,0.02135163688208996,2.732527456773565,1.643326881031087,2.1972245773362196,2.8,5.1298987149230735,0.006141494129581046,0.0630490104338017,0.005171629785328078,2.807319037410279,0.007143770075995663,0.002576910954892545,0.005108815331946853,2.0,0.01225341515463892,3.7931752624022765,1.0619840773836686,0.007206908240919451,76.58620689655173,0.253828172808871,3
0.1823664042838107,0.0391670303946864,0.7442431643251964,0.007529074254795572,0.08030467715880914,0.02300654710495254,4.599712327653162,1.2726253391805007,2.302585092994046,3.783333,5.429345541235139,0.008611353017115565,-0.05513493358437489,0.00367352342503968,4.16053399204275,-0.0006827705978551149,0.0013170562458729228,0.003010456146487765,-3.0,0.002993024913087522,-0.45612875825277466,0.9602246682213699,-1.7483636050477473e-05,57.278260869565216,0.007161204162826579,1
0.022870315913026785,0.0015640075226750348,0.0860666318807376,0.0015253968227514302,0.01881961234317323,0.017562005525139854,0.9647527778854399,0.9006800152084637,4.04305126783455,1.116667,4.219507999293711,0.0071582173802349726,-0.0024814142713147913,0.007136413733242984,4.818424614803157,-2.8755275938548153e-05,0.0015485485405039266,0.007163704389374236,-2.0,0.007107862528777406,-0.42927549441743207,1.0208760923374616,-5.624176113421236e-05,51.26315789473684,0.012812790111514701,1
0.010813193854499185,0.02373866725339082,0.045639831124928955,0.0010570563981470266,0.04118998223762093,0.035781293744107746,2.9024485264076043,2.4657705941471746,1.8718021769015913,7.391667,6.096950099948334,0.0031850423914992045,0.001773330451741946,0.001293064887907348,3.015318202808552,4.1741222526917986e-05,0.0010611998090995164,0.0012851187899243042,-9.0,0.001334751302315368,-1.7204146016472448,0.9886717150866956,4.969757036512668e-05,70.46491228070175,0.006083931162836936,1
0.008691689342729913,0.0018552494949618985,0.04619838133200782,0.001230810200506138,0.017999176264524443,0.016278905559365398,1.5093155592919054,1.3716381450481934,3.295836866004329,1.983333,4.787491576115365,0.001609760192830322,0.0035148357732477306,0.0015630908711902825,3.198381428222072,8.36462716840309e-05,0.0012493860479461626,0.0015614170027107954,-2.0,0.001646603011046093,-0.3025931773984958,1.013658126735501,8.532275721485731e-05,83.85470085470085,0.012985490802736605,2
0.010401331934648391,0.0020205602547341242,0.07757408248406956,0.0014806158223875693,0.007322590360075521,0.0068746905870344715,0.43241159324084305,0.40607283222748947,3.3843902633457743,1.591667,4.569543215598805,0.004750063840196001,0.00036622527536657457,0.004745573739157728,4.485980214346937,5.881784549696158e-06,0.001495748809452283,0.004755294616130278,-1.0,0.004751427660256531,-0.006072832227489444,1.0025109319282821,-3.885380666679081e-06,59.05172413793103,0.00999479778186188,2
0.013808995150680747,0.002278236817006523,0.07135360544805495,0.002255079845852376,0.019785548206106604,0.016567507219066295,1.3858412195667218,1.1591542285497662,2.6026896854443837,1.741667,4.658711142489563,0.0031847190921006564,-0.0005950270964627663,0.0032158953299483667,3.8974007006902656,5.186006044534484e-05,0.0022878349226647557,0.0032377619142817684,-3.0,0.0032675875456825995,-0.2647270375498504,1.013661523989571,2.992280242670054e-05,70.04310344827586,0.012279738185044733,1
0.09891982740119291,0.0022623417869195917,0.10191956302281484,0.0029138608196306406,0.03581376025637593,0.02350414983784983,2.9953888462220295,1.9894868758807946,0.6931471805599453,3.55,5.365976015021851,0.004882189066720816,-0.007448156024803657,0.004434518925506956,4.213984983399129,-0.0016479733638408867,0.0030216345056159116,0.0030000489627698937,-6.0,0.0027924899590215315,0.010513124119205353,1.004328992320948,-0.00020816102230852276,83.63793103448276,0.005649374285057456,3
0.008766333906463074,0.0012801787581625385,0.05455028038545286,0.0012715700893583563,0.01907982456244064,0.021315150701296567,1.381213405882593,1.5486559705438359,2.9444389791664403,4.608333,5.6258208611144145,0.0022973349414485175,-0.0011815784201973933,0.002291475407697576,3.5664546044136523,-5.289843592891233e-05,0.0012650516097883228,0.0023069584472289006,-3.0,0.002238696655684763,0.687412006955954,0.9669669536094655,-6.841711528311235e-05,72.3913043478261,0.007926655461030706,2
0.006865528907168516,0.0007944298538420596,0.03161974994514654,0.00079420782561334,0.019208936049163735,0.016841499102320242,1.411938908292766,1.2346561234460796,2.970414465569701,2.416667,4.983606758694629,0.003628040393705741,0.00025649642116841453,0.003626309412369428,4.015477957256175,4.498715238955694e-05,0.0007988873166190101,0.003601316869478766,-4.0,0.003671132718281456,-0.8346561234460795,0.9904185911768634,7.007017705443425e-05,73.5042735042735,0.006283419972706989,1
0.43162346130590223,0.014553304886209371,0.4494340807168729,0.020428945792100084,0.03394071938450701,0.03893659607521544,2.2350701895830807,2.539075961946698,1.252762968495368,4.791667,5.664695155272242,0.005081326053242623,-0.06354921266993241,0.006138273859421717,4.535642055619449,-0.0034605850130631126,0.0023816552746895436,0.0026338467890920174,-14.0,0.0026929374422489673,-2.539075961946698,1.032615856496656,5.924824451591969e-05,65.85217391304347,0.014756276453020314,1
0.24021470236089934,0.007537629183549512,0.22161287770188737,0.010545116978886711,0.045564725452560705,0.04758692296291193,3.2362739507685845,3.3540576522831977,1.3862943611198906,4.833333,5.673323198442968,0.004134359469121885,-0.02548094194894021,0.004551142603872024,4.239819900553928,-0.0009786400109069444,0.0009465534494392461,0.0036189077652684304,-9.0,0.003576471565801309,-2.4112486107011346,0.9808633595767914,-4.258914670996535e-05,71.02586206896552,0.006807632419990563,3
0.4426769819523303,0.035346263186630554,0.31138423133440307,0.011665582819964772,0.12532654544108743,0.0255607963315417,8.860586888011426,1.62779673860781,2.1400661634962708,4.05,5.497168225293202,0.014043276811106488,-0.026835718978787504,0.004941027385602229,4.569478668515684,-0.0013992064483710916,0.018120071491936177,0.005858072182387428,-7.0,0.0035477472386058573,-1.1563922178167783,0.8675153106904954,-0.0023212162988754995,70.7,0.008554639502725827,0
0.04175026748050043,0.0034863895196404304,0.08886468261236152,0.001408933918655612,0.03719411386849773,0.03194391906911406,2.094190361529095,1.768481482477113,2.833213344056216,2.733333,5.105945352688452,0.0014121294751417923,0.00016072114874803034,0.0012989142486973543,3.218097075667619,9.346945896674427e-05,0.0017806488812017668,0.0014002804199097425,-5.0,0.0013922580210022492,-0.9519849015493869,0.9590733420396241,-8.033608159929706e-06,56.30434782608695,0.008897355183951084,1
0.04261281500302773,0.0016010523600789492,0.10511015271940805,0.0016706408234693543,0.016016066382817107,0.010291281633268982,0.9390472765665008,0.6051995898477313,2.833213344056216,1.383333,4.430816560748047,0.004501418584348847,-0.001358257852429351,0.004549539796821796,4.444235894208456,0.00012287302788250003,0.0018311527172940286,0.004629213929678765,-4.0,0.004671847598775732,-0.6051995898477313,1.0062836453147315,4.2832400033929185e-05,58.63157894736842,0.009936756742617129,2
0.012009539542061782,0.0017785092729492252,0.06813208181762735,0.0017699660817041304,0.015794221260444507,0.013881843548189348,0.9941146256286992,0.8717797887081346,3.1570004211501135,2.983333,5.192956739779093,0.00488316041919549,0.0015955261451415098,0.0048947842502268316,4.561330421718237,-4.3886664386617695e-05,0.0017704172059719917,0.004922845910009403,-3.0,0.004851110923046338,-0.8717797887081346,1.0168144946355435,-7.208641231612901e-05,62.94166666666667,0.011050149296692291,1
0.5372506423173559,0.02571686523636324,1.8806817511059732,0.031243365319849867,0.18869428054106918,0.14892863530209163,10.665554889735814,8.284155487607482,0.4054651081081644,1.883333,4.736198272955884,0.00913801282562674,-0.3409198924362617,0.011799382689100739,5.319980720569643,-0.004394508316482607,0.0316988525028351,0.013027473903853845,-32.0,0.00744696409694028,-7.284155487607482,1.1499756329577433,-0.005637939444603769,56.522935779816514,0.013028206434986648,3
0.23136421282629885,0.006136881250281693,0.5265128930309071,0.004485379692294791,0.0376177396761037,0.03291187416104475,2.316041382930395,2.04165188764787,2.6741486494265287,6.191667,5.920237091510888,0.005589115494529436,0.47503978878901176,0.005316715247661843,4.5271415232289804,0.009350672261496556,0.0028497803999099043,0.005237698950613331,-2.0,0.014574815798056969,1.2072795606217848,1.0340903709076397,0.009430106646126514,61.567796610169495,0.29431411739557684,3
0.3505510910646839,0.04579809162783515,0.3662677049993141,0.01661510097629562,0.11132979185099558,0.04712181069021339,8.54289644669935,3.5503847491258194,0.4054651081081644,3.291667,5.290789200882908,0.015102341919080909,-0.05776435126548335,0.005133596825215501,4.357845553976922,-0.0020087356047795773,0.0014595385915154668,0.0030754466443487553,-15.0,0.003133147269824031,-3.5503847491258194,0.9513254498434977,5.788002366794278e-05,76.73504273504274,0.008655988535264225,1
0.28062883770181035,0.003955901239476339,0.18134787612781292,0.005434331254417787,0.06763564431001035,0.07044769188071028,4.279491743978117,4.5697070171097645,1.0986122886681098,2.425,4.987025428457122,0.005619702846684032,-0.015622026645659412,0.005755939971819089,4.748605658246344,-0.000653597180353337,0.0011776067152071826,0.005392030743507066,-16.0,0.005105882809850295,-2.415641094255963,1.09683906312467,-0.00028765386158884337,63.27272727272727,0.00947363904887773,3
0.9257209610405902,0.03489572340399609,1.0811954665960701,0.04881337357109035,0.07566372770798505,0.09238438832063617,5.412259415888815,6.447457929919311,1.6094379124341003,5.966667,5.883322444198583,0.004933400540050541,-0.21785963558953134,0.007856808805869406,4.780918326730278,-0.006220626411397409,0.0015538529969955693,0.0019149652143873846,-16.0,0.0016657399930386154,-4.50838598695278,0.9534402978792081,-0.00024967182268594706,71.5304347826087,0.007172927307757727,3
0.5032243651611635,0.019658916088521546,0.5501719420087854,0.015497336374263133,0.043080859319345535,0.026387703199197143,2.648536350800624,1.5850820599394764,2.4423470353692043,5.083333,5.723585036592901,0.0044808880842134085,-0.041355496372243304,0.0028892907648533244,3.925205696318317,-0.0016830754095154366,0.0009612866759083609,0.0012707388381131054,-8.0,0.0012096614432670087,-1.5850820599394764,0.9596888104152457,-6.11531900401674e-05,61.47826086956522,0.005180601534630538,0
0.008240805489957965,0.0013932001222974725,0.07929117355308479,0.0013955134287765337,0.014195112882863847,0.010607614399367889,0.890531027530332,0.6686454975746662,2.70805020110221,2.475,5.0072963928307415,0.002802846683546168,-0.004845117840530988,0.0028322712226220383,3.9052432155114976,4.331736481709512e-05,0.001386757896552828,0.0028226593242882906,-2.0,0.0028754651416194187,-0.29596750132470123,1.0015667415281597,5.295647891731623e-05,62.73504273504273,0.0073354026705059845,2
0.4582228075669619,0.039302724639243544,0.8813388852207432,0.017540901299651912,0.08227061053228348,0.02918770639137596,4.606432600056272,1.5392674925644807,1.791759469228055,0.266667,2.8332145205261123,0.014307048014205258,-0.09023664925681893,0.00964780399004993,5.1198426769703635,-0.0017927620443837274,0.004474431026975068,0.00829419144502117,-4.0,0.007870676839437539,-0.16489895069192717,0.9406235144554158,-0.0004269515082293007,55.99122807017544,0.01896274254670665,1
0.014904460244819763,0.0012818458780484542,0.03842197568807316,0.0013050650566144076,0.028812477261926085,0.02939047054814877,1.9136902920810892,1.9397710855682895,2.6026896854443837,4.55,5.6131281063880705,0.0027560669544298634,-0.001416593465391587,0.002729852148233956,3.736911884871444,-5.876069261453402e-05,0.0012458546190589864,0.0027000273899390917,-7.0,0.0026712499277998366,-1.1397710855682894,0.9997168811006467,-2.8854851878997497e-05,66.41880341880342,0.007129410011413003,3
0.005250926327933369,0.0007902366625502732,0.03355266986565531,0.0007911354809620602,0.019567817336808783,0.008920954616829157,1.3183167751883949,0.6058284090602634,3.481240089335692,1.508333,4.516338753702216,0.0009617657552394131,-0.00024508971864409257,0.0009660924172786259,2.74011220627755,1.5109533283191173e-05,0.0007854261071371342,0.0009782668136239688,-1.0,0.0009811872464776307,-0.2559013029483808,1.0114465707144877,2.9232954827378317e-06,67.3716814159292,0.00438462858056543,2
0.00826446996474926,0.0013931667523171942,0.04265405713538149,0.0014008803715127086,0.04609687923345675,0.04804194125668245,3.4950890690028174,3.674801419082753,0.6931471805599453,1.958333,4.7749127917988,0.0031784936161044406,0.00031486916442068774,0.0031756541031293327,3.8852419838584202,1.81482792158817e-05,0.0014084607003143237,0.0031859090568925495,-16.0,0.003193744677466332,-3.042345887049077,1.0023672508987749,7.860654752951234e-06,75.82051282051282,0.007818546320670293,3
0.013808995150680747,0.0022777718263364425,0.07161392950032752,0.0022576462696006975,0.019832508273073868,0.01761989366216316,1.3889654253223946,1.2343199367956392,2.6390573296152584,1.75,4.663439094112067,0.003191246967618241,0.002515852368226254,0.003222837866883255,3.8995168769522652,4.760090290068181e-05,0.0022800726273570103,0.0032454531452411977,-2.0,0.003270284481125577,-0.2768928290393011,0.9923640285421079,2.4912365039295864e-05,70.03478260869565,0.012451701255088111,1
0.7089515184901503,0.017972408169495784,1.031378413589247,0.024583744975299728,0.05013931188712001,0.06512237652975819,3.5037523064563474,4.594496009256351,0.4054651081081644,0.533333,3.4965069554056902,0.004199281711854051,-0.0813577158867676,0.006486720416236764,4.721837670967377,4.420893023751853e-05,0.03820421983044252,0.010395781872416883,-21.0,0.006530642539007083,-3.066970777604404,0.9874021385119803,-0.0038979920676643284,69.88034188034187,0.016073564184281606,0
0.029335355449161438,0.013489751759678445,0.08945670358106048,0.001541245086734602,0.08571996717385941,0.06689856438527537,5.116595367718265,3.975362214945606,0.6931471805599453,6.7,5.998936561946683,0.007018398055459259,-0.005766727781190112,0.005516565578727378,4.5635755696629525,4.586043233247711e-05,0.0015649969396736786,0.005554522334510818,-5.0,0.005562172675500254,-0.49127138821779326,1.0359137126661866,7.692982641981788e-06,59.689655172413794,0.020570183260053953,3
0.009670562918884669,0.0010298350283547053,0.035666181740364414,0.0010314556311233447,0.04320472877988168,0.03559434692842703,2.917258469081087,2.3935637509743612,2.3513752571634776,7.416667,6.100318996863113,0.005370137843727773,0.001938168328909945,0.005371095987918942,4.403544804087446,4.255867148347803e-05,0.001017913466470075,0.005379225604552211,-9.0,0.005413425789557053,-1.6482077584744312,1.041639821448133,3.43852392009859e-05,67.52173913043478,0.009756187806535374,3
0.011613356177674013,0.001788259212121257,0.06947497247019532,0.0017869262704913022,0.022941493331315836,0.01719336237318204,1.43059331126013,1.0846146269015962,2.917770732084279,2.9,5.1647859739235145,0.004847755423797212,-0.00020471532179809626,0.004871549085906671,4.55768649315092,6.07522602005502e-05,0.0017694231801434182,0.004890906239826152,-2.0,0.0049320042807543,-0.3974303559653194,1.0076172496439837,4.130038862442103e-05,62.358333333333334,0.011754557502757943,1
0.005103010695134698,0.000781946291876722,0.040883947345127195,0.0007793101300919881,0.013271734271756666,0.010265161228956812,0.9028271999162337,0.6950222196809095,3.1354942159291497,2.025,4.808111029984782,0.0023096032919040902,-0.00020402423661443347,0.0023306071703011405,3.7862220098924326,1.8297645623608846e-05,0.0007899851568808187,0.002356718082411197,-3.0,0.0023488620543346,-0.22361769888987781,0.9947130737076351,-7.87453342251292e-06,68.02631578947368,0.004833298636954889,1
0.2223370242578057,0.006287889530364918,0.07285829684917554,0.008477455051972758,0.06580812647866409,0.05634909240103422,4.542477526570174,3.9269488750556496,1.252762968495368,7.091667,6.055612413825051,0.003628639042328832,0.0027481206033572493,0.004852359402426121,2.7474107629362936,0.0025446124266454264,0.0024027391477214766,0.0077517555092747,-18.0,0.007381453507241586,-3.455544354264618,0.9899638724474034,-0.0003731145602937948,69.02608695652174,0.021095578047624013,3
0.02346469270269024,0.0019474899837592637,0.038508207258564096,0.0013212479325343813,0.06257970878101837,0.07199989917730008,4.205038290755087,4.802027245943557,1.7047480922384253,3.783333,5.429345541235139,0.0047722487851570095,0.0009066275823026854,0.004356835841709276,4.19640584133252,-6.739088613906281e-05,0.0014221626525601978,0.004336858457335085,-17.0,0.004289735676752983,-3.635836866974497,0.9643586689627541,-4.7326474117308226e-05,67.19491525423729,0.008860422573248716,1
